Path,Emotions
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-05-01-02-02-17.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-06-01-02-01-17.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-06-02-01-01-17.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-05-02-01-02-17.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-07-01-01-02-17.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-04-01-01-01-17.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-04-02-02-01-17.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-07-02-02-02-17.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-08-02-02-02-17.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-08-01-01-02-17.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-06-01-01-02-17.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-05-01-01-01-17.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-05-02-02-01-17.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-06-02-02-02-17.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-04-01-02-02-17.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-07-01-02-01-17.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-07-02-01-01-17.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-04-02-01-02-17.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-08-02-01-01-17.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-08-01-02-01-17.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-03-02-01-02-17.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-03-01-02-02-17.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-02-02-02-01-17.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-02-01-01-01-17.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_17/03-01-01-01-01-02-17.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-02-02-02-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-01-01-02-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-02-01-01-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-01-01-02-02-04.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-01-02-01-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-01-02-01-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-01-02-02-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-02-01-02-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-02-01-01-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-01-01-01-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-01-01-02-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-02-02-02-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-02-02-01-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-02-02-01-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-01-01-01-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-01-01-01-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-01-01-02-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-02-02-02-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-02-02-01-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-01-02-01-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-01-02-02-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-02-01-02-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-02-01-01-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-02-01-02-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-01-02-02-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-02-01-01-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-01-02-01-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-02-02-02-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-01-01-02-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-01-01-01-01-04.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-02-02-02-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-02-02-01-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-01-01-01-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-01-01-02-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-02-01-02-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-02-01-01-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-01-02-01-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-01-02-02-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-01-01-02-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-02-02-02-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-01-02-02-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-01-01-02-01-04.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-02-01-02-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-01-01-01-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-02-02-01-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-01-01-01-02-04.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-01-01-01-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-02-02-02-01-04.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-01-02-02-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-03-02-01-02-04.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-02-01-02-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-02-01-01-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-07-01-02-01-04.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-04-01-02-02-04.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-02-02-02-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-02-02-01-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-05-01-01-01-04.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-06-01-01-02-04.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-01-02-01-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_04/03-01-08-02-01-01-04.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-02-02-02-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-02-02-01-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-01-01-01-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-01-01-02-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-02-01-02-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-02-01-01-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-01-02-01-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-01-02-02-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-01-01-01-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-02-02-01-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-01-01-02-02-03.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-01-02-01-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-02-01-01-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-01-01-02-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-02-02-02-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-01-01-02-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-01-01-01-01-03.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-02-02-02-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-01-02-01-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-02-01-01-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-02-01-02-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-02-01-01-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-01-02-01-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-01-02-02-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-02-02-02-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-02-02-01-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-01-01-01-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-01-01-02-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-01-02-02-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-02-01-02-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-02-02-01-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-01-01-01-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-02-01-02-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-01-02-02-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-01-01-02-01-03.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-01-02-01-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-01-02-02-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-02-01-02-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-02-01-01-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-01-01-01-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-01-01-02-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-02-02-02-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-02-02-01-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-02-02-02-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-01-01-02-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-01-01-01-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-01-01-02-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-06-02-02-02-03.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-05-02-02-01-03.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-01-02-01-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-01-02-02-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-04-02-01-02-03.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-07-02-01-01-03.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-02-01-01-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-08-01-02-01-03.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-02-01-02-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-03-01-02-02-03.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-02-02-01-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-01-01-01-02-03.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_03/03-01-02-01-01-01-03.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-01-02-02-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-01-02-01-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-02-01-01-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-02-01-02-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-01-01-02-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-01-01-01-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-02-02-01-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-02-02-02-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-02-02-01-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-01-01-01-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-02-02-02-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-01-01-02-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-02-01-01-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-01-02-01-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-01-01-02-02-02.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-02-01-01-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-01-02-01-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-02-02-02-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-01-01-01-01-02.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-01-01-02-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-01-01-02-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-01-01-01-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-02-02-01-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-02-02-02-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-01-02-02-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-01-02-01-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-02-01-01-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-02-01-02-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-02-01-02-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-01-02-02-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-01-01-02-01-02.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-01-02-02-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-02-01-02-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-01-01-01-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-02-02-01-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-02-02-01-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-02-02-02-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-01-01-02-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-01-01-01-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-02-01-01-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-02-01-02-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-01-02-02-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-01-02-01-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-01-01-02-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-02-02-02-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-02-01-01-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-02-01-02-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-04-01-02-02-02.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-07-01-02-01-02.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-02-02-01-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-02-02-02-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-06-01-01-02-02.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-05-01-01-01-02.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-01-02-01-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-08-02-01-01-02.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-01-01-01-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-01-01-01-02-02.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-02-02-02-01-02.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-01-02-02-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_02/03-01-03-02-01-02-02.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-02-01-02-01-05.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-01-01-02-02-05.wav,neutral
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-02-02-01-01-05.wav,calm
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-03-01-01-02-05.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-03-02-02-02-05.wav,happy
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-07-02-02-01-05.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-04-02-02-02-05.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-04-01-01-02-05.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-07-01-01-01-05.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-05-02-01-01-05.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-06-02-01-02-05.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-06-01-02-02-05.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-05-01-02-01-05.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-08-01-01-01-05.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-08-02-02-01-05.wav,surprise
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-04-02-01-01-05.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-07-02-01-02-05.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-07-01-02-02-05.wav,disgust
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-04-01-02-01-05.wav,sad
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-06-02-02-01-05.wav,fear
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-05-02-02-02-05.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-05-01-01-02-05.wav,angry
/Users/stephen/Desktop/Emotion_Speech_Detection/data/RAVDESS/Actor_05/03-01-06-01-01-01-05.wav,fear
